2026-03-25 10:01:47 | INFO     | api_clients.base_client | GET https://restful-booker.herokuapp.com/booking
2026-03-25 10:01:47 | INFO     | api_clients.base_client | Response: 200 (0.01s)
2026-03-25 10:01:47 | INFO     | api_clients.base_client | GET https://restful-booker.herokuapp.com/booking
2026-03-25 10:01:47 | INFO     | api_clients.base_client | Response: 200 (0.01s)
2026-03-25 10:01:47 | INFO     | api_clients.base_client | GET https://restful-booker.herokuapp.com/booking
2026-03-25 10:01:47 | INFO     | api_clients.base_client | Response: 200 (0.01s)
2026-03-25 10:01:47 | INFO     | api_clients.base_client | GET https://restful-booker.herokuapp.com/booking
2026-03-25 10:01:47 | INFO     | api_clients.base_client | Response: 200 (0.01s)
2026-03-25 10:01:47 | INFO     | api_clients.base_client | GET https://restful-booker.herokuapp.com/booking
2026-03-25 10:01:47 | INFO     | api_clients.base_client | Response: 200 (0.01s)
